timestamp_utc,station_id,sample_index,raw_value,source
2026-06-08T18:17:54.844385+00:00,DION_001,5652,-1.0406474491784166,SIMULATED
2026-06-08T18:17:54.855004+00:00,DION_001,5653,-1.1169596670682047,SIMULATED
2026-06-08T18:17:54.865585+00:00,DION_001,5654,-1.206897890927413,SIMULATED
2026-06-08T18:17:54.876219+00:00,DION_001,5655,-0.9706938604957812,SIMULATED
2026-06-08T18:17:54.886748+00:00,DION_001,5656,-0.923015998417884,SIMULATED
2026-06-08T18:17:54.897539+00:00,DION_001,5657,-1.4018590469033843,SIMULATED
2026-06-08T18:17:54.908001+00:00,DION_001,5658,-1.109927752502963,SIMULATED
2026-06-08T18:17:54.918562+00:00,DION_001,5659,-1.012872154690274,SIMULATED
2026-06-08T18:17:54.929087+00:00,DION_001,5660,-1.0359069950599824,SIMULATED
2026-06-08T18:17:54.939607+00:00,DION_001,5661,-1.0961015634795142,SIMULATED
2026-06-08T18:17:54.950069+00:00,DION_001,5662,-1.064403027103129,SIMULATED
2026-06-08T18:17:54.960675+00:00,DION_001,5663,-0.8263867920434201,SIMULATED
2026-06-08T18:17:54.971172+00:00,DION_001,5664,-0.9068325082801614,SIMULATED
2026-06-08T18:17:54.981763+00:00,DION_001,5665,-0.9361160467775195,SIMULATED
2026-06-08T18:17:54.992527+00:00,DION_001,5666,-0.9400102926118853,SIMULATED
2026-06-08T18:17:55.003110+00:00,DION_001,5667,-0.8982798022555291,SIMULATED
2026-06-08T18:17:55.013743+00:00,DION_001,5668,-1.0285884186742025,SIMULATED
2026-06-08T18:17:55.024398+00:00,DION_001,5669,-0.7770021842711766,SIMULATED
2026-06-08T18:17:55.035145+00:00,DION_001,5670,-0.2900858107456329,SIMULATED
2026-06-08T18:17:55.045854+00:00,DION_001,5671,2.5075869674117386,SIMULATED
2026-06-08T18:17:55.056598+00:00,DION_001,5672,-0.4624726077004012,SIMULATED
2026-06-08T18:17:55.067449+00:00,DION_001,5673,-0.5407511177639311,SIMULATED
2026-06-08T18:17:55.078291+00:00,DION_001,5674,-0.6502263484529894,SIMULATED
2026-06-08T18:17:55.088939+00:00,DION_001,5675,-0.6911744347364787,SIMULATED
2026-06-08T18:17:55.099518+00:00,DION_001,5676,-0.6068094504271582,SIMULATED
2026-06-08T18:17:55.110146+00:00,DION_001,5677,-0.4981213849143735,SIMULATED
2026-06-08T18:17:55.120642+00:00,DION_001,5678,-0.43263594269724126,SIMULATED
2026-06-08T18:17:55.131098+00:00,DION_001,5679,-0.6293453223922834,SIMULATED
2026-06-08T18:17:55.141549+00:00,DION_001,5680,-0.3243440704424435,SIMULATED
2026-06-08T18:17:55.152016+00:00,DION_001,5681,-0.19078114251991315,SIMULATED
2026-06-08T18:17:55.162513+00:00,DION_001,5682,-0.2591342282843284,SIMULATED
2026-06-08T18:17:55.173195+00:00,DION_001,5683,-0.24399357363809612,SIMULATED
2026-06-08T18:17:55.183722+00:00,DION_001,5684,-0.4394562347417944,SIMULATED
2026-06-08T18:17:55.194067+00:00,DION_001,5685,-0.49921815830210203,SIMULATED
2026-06-08T18:17:55.204462+00:00,DION_001,5686,-0.24283849119412465,SIMULATED
2026-06-08T18:17:55.214757+00:00,DION_001,5687,-0.1956765094905565,SIMULATED
2026-06-08T18:17:55.225056+00:00,DION_001,5688,-0.382333934480214,SIMULATED
2026-06-08T18:17:55.235518+00:00,DION_001,5689,-0.4215024850306176,SIMULATED
2026-06-08T18:17:55.246187+00:00,DION_001,5690,-0.23674961253157642,SIMULATED
2026-06-08T18:17:55.256807+00:00,DION_001,5691,-0.16481730512717738,SIMULATED
2026-06-08T18:17:55.267417+00:00,DION_001,5692,-0.24967956248096346,SIMULATED
2026-06-08T18:17:55.278232+00:00,DION_001,5693,-0.23126196535986712,SIMULATED
2026-06-08T18:17:55.288845+00:00,DION_001,5694,-0.33715905889937847,SIMULATED
2026-06-08T18:17:55.299473+00:00,DION_001,5695,-0.35470767473019504,SIMULATED
2026-06-08T18:17:55.310102+00:00,DION_001,5696,-0.3708504351140109,SIMULATED
2026-06-08T18:17:55.320680+00:00,DION_001,5697,-0.6516616056383117,SIMULATED
2026-06-08T18:17:55.331367+00:00,DION_001,5698,-0.4169648366001495,SIMULATED
2026-06-08T18:17:55.341993+00:00,DION_001,5699,-0.7588365717070406,SIMULATED
2026-06-08T18:17:55.352820+00:00,DION_001,5700,-0.4164447861077075,SIMULATED
2026-06-08T18:17:55.363365+00:00,DION_001,5701,-0.4221064070290648,SIMULATED
2026-06-08T18:17:55.374040+00:00,DION_001,5702,-0.5872613678635926,SIMULATED
2026-06-08T18:17:55.384618+00:00,DION_001,5703,-0.33355001309586757,SIMULATED
2026-06-08T18:17:55.395454+00:00,DION_001,5704,-0.35059777630799205,SIMULATED
2026-06-08T18:17:55.406164+00:00,DION_001,5705,-0.6660454115200105,SIMULATED
2026-06-08T18:17:55.416870+00:00,DION_001,5706,-0.6540038410013564,SIMULATED
2026-06-08T18:17:55.427643+00:00,DION_001,5707,-0.5285312450733005,SIMULATED
2026-06-08T18:17:55.438208+00:00,DION_001,5708,-0.7548368021794274,SIMULATED
2026-06-08T18:17:55.448866+00:00,DION_001,5709,-0.8042700869768658,SIMULATED
2026-06-08T18:17:55.459599+00:00,DION_001,5710,-1.0460699088234882,SIMULATED
2026-06-08T18:17:55.470158+00:00,DION_001,5711,-0.8855598396099017,SIMULATED
2026-06-08T18:17:55.480764+00:00,DION_001,5712,-0.7509091988698832,SIMULATED
2026-06-08T18:17:55.491419+00:00,DION_001,5713,-0.7858902859527964,SIMULATED
2026-06-08T18:17:55.501987+00:00,DION_001,5714,-0.5086955569498756,SIMULATED
2026-06-08T18:17:55.512605+00:00,DION_001,5715,-0.4081914720875191,SIMULATED
2026-06-08T18:17:55.523279+00:00,DION_001,5716,-0.6477569367965269,SIMULATED
2026-06-08T18:17:55.534053+00:00,DION_001,5717,-0.8427128502852242,SIMULATED
2026-06-08T18:17:55.544854+00:00,DION_001,5718,-1.0105602616696685,SIMULATED
2026-06-08T18:17:55.555420+00:00,DION_001,5719,-0.7727179102275333,SIMULATED
2026-06-08T18:17:55.566060+00:00,DION_001,5720,-0.6645035213186039,SIMULATED
2026-06-08T18:17:55.576642+00:00,DION_001,5721,-1.024242900747669,SIMULATED
2026-06-08T18:17:55.587280+00:00,DION_001,5722,-1.0933919093960482,SIMULATED
2026-06-08T18:17:55.597927+00:00,DION_001,5723,-0.9313874447387053,SIMULATED
2026-06-08T18:17:55.608571+00:00,DION_001,5724,-0.7292954275658293,SIMULATED
2026-06-08T18:17:55.619176+00:00,DION_001,5725,-0.7394085191760691,SIMULATED
2026-06-08T18:17:55.629781+00:00,DION_001,5726,-0.8821029859792779,SIMULATED
2026-06-08T18:17:55.640445+00:00,DION_001,5727,-0.9551959463200759,SIMULATED
2026-06-08T18:17:55.650980+00:00,DION_001,5728,-0.9345135215425965,SIMULATED
2026-06-08T18:17:55.661446+00:00,DION_001,5729,-0.7810696251533766,SIMULATED
2026-06-08T18:17:55.671891+00:00,DION_001,5730,-0.8188276376564316,SIMULATED
2026-06-08T18:17:55.682295+00:00,DION_001,5731,-0.864122764266991,SIMULATED
2026-06-08T18:17:55.692568+00:00,DION_001,5732,-0.8113501214702281,SIMULATED
2026-06-08T18:17:55.703019+00:00,DION_001,5733,-0.6691895074902227,SIMULATED
2026-06-08T18:17:55.713484+00:00,DION_001,5734,-0.5727747725830409,SIMULATED
2026-06-08T18:17:55.724104+00:00,DION_001,5735,-0.5004738323639144,SIMULATED
2026-06-08T18:17:55.734698+00:00,DION_001,5736,-0.546304719366545,SIMULATED
2026-06-08T18:17:55.745228+00:00,DION_001,5737,-0.6649072416178629,SIMULATED
2026-06-08T18:17:55.755888+00:00,DION_001,5738,-0.23216503997460136,SIMULATED
2026-06-08T18:17:55.766643+00:00,DION_001,5739,-0.7095914284119924,SIMULATED
2026-06-08T18:17:55.777577+00:00,DION_001,5740,-0.42954731917034267,SIMULATED
2026-06-08T18:17:55.788168+00:00,DION_001,5741,-0.36688632672409865,SIMULATED
2026-06-08T18:17:55.798801+00:00,DION_001,5742,-0.5482223830039334,SIMULATED
2026-06-08T18:17:55.809462+00:00,DION_001,5743,-0.15207958539292155,SIMULATED
2026-06-08T18:17:55.820126+00:00,DION_001,5744,-0.4446753658336329,SIMULATED
