timestamp_utc,station_id,sample_index,raw_value,source
2026-06-09T15:44:25.815993+00:00,DION_001,0,0.20540860218540707,SIMULATED
2026-06-09T15:44:25.898312+00:00,DION_001,1,0.19284680709033603,SIMULATED
2026-06-09T15:44:25.908714+00:00,DION_001,2,0.5574246982890501,SIMULATED
2026-06-09T15:44:25.919599+00:00,DION_001,3,0.2933323616465298,SIMULATED
2026-06-09T15:44:25.930480+00:00,DION_001,4,0.5211545434584295,SIMULATED
2026-06-09T15:44:25.941492+00:00,DION_001,5,0.46402326974684455,SIMULATED
2026-06-09T15:44:25.952343+00:00,DION_001,6,0.1144382714929183,SIMULATED
2026-06-09T15:44:25.963214+00:00,DION_001,7,0.47590217508696353,SIMULATED
2026-06-09T15:44:25.974154+00:00,DION_001,8,0.44448995764264215,SIMULATED
2026-06-09T15:44:25.985178+00:00,DION_001,9,0.43627072384014,SIMULATED
2026-06-09T15:44:25.996124+00:00,DION_001,10,0.6353607713660687,SIMULATED
2026-06-09T15:44:26.007213+00:00,DION_001,11,0.32628396624266665,SIMULATED
2026-06-09T15:44:26.018227+00:00,DION_001,12,0.4425369318333423,SIMULATED
2026-06-09T15:44:26.029078+00:00,DION_001,13,0.6358482313021385,SIMULATED
2026-06-09T15:44:26.040095+00:00,DION_001,14,0.20510723477382864,SIMULATED
2026-06-09T15:44:26.050904+00:00,DION_001,15,0.266364303001876,SIMULATED
2026-06-09T15:44:26.061839+00:00,DION_001,16,0.2715342387275178,SIMULATED
2026-06-09T15:44:26.072825+00:00,DION_001,17,0.3900881341856779,SIMULATED
2026-06-09T15:44:26.083638+00:00,DION_001,18,0.2655251151666138,SIMULATED
2026-06-09T15:44:26.094611+00:00,DION_001,19,0.37014246539527096,SIMULATED
2026-06-09T15:44:26.105468+00:00,DION_001,20,0.06980472151860664,SIMULATED
2026-06-09T15:44:26.116329+00:00,DION_001,21,0.37053465083836823,SIMULATED
2026-06-09T15:44:26.127058+00:00,DION_001,22,0.2411751797210139,SIMULATED
2026-06-09T15:44:26.137738+00:00,DION_001,23,-0.18157475224336792,SIMULATED
2026-06-09T15:44:26.148488+00:00,DION_001,24,0.31501826343621286,SIMULATED
2026-06-09T15:44:26.159239+00:00,DION_001,25,0.2882422383921629,SIMULATED
2026-06-09T15:44:26.170114+00:00,DION_001,26,-0.17160204116709699,SIMULATED
2026-06-09T15:44:26.181199+00:00,DION_001,27,-0.004938652239211361,SIMULATED
2026-06-09T15:44:26.192298+00:00,DION_001,28,-0.17578773349991872,SIMULATED
2026-06-09T15:44:26.203258+00:00,DION_001,29,-0.08115092986949561,SIMULATED
2026-06-09T15:44:26.214284+00:00,DION_001,30,-0.2141061932249954,SIMULATED
2026-06-09T15:44:26.225415+00:00,DION_001,31,0.16911516235224372,SIMULATED
2026-06-09T15:44:26.236562+00:00,DION_001,32,-0.42479286060981103,SIMULATED
2026-06-09T15:44:26.247550+00:00,DION_001,33,-0.3751729488495735,SIMULATED
2026-06-09T15:44:26.258512+00:00,DION_001,34,-0.3959732886112096,SIMULATED
2026-06-09T15:44:26.269436+00:00,DION_001,35,-0.3031506790299772,SIMULATED
2026-06-09T15:44:26.280556+00:00,DION_001,36,-0.5032476977463891,SIMULATED
2026-06-09T15:44:26.291520+00:00,DION_001,37,-0.5757465469881469,SIMULATED
2026-06-09T15:44:26.302839+00:00,DION_001,38,-0.42658711232091506,SIMULATED
2026-06-09T15:44:26.313998+00:00,DION_001,39,-0.4963613856545657,SIMULATED
2026-06-09T15:44:26.324966+00:00,DION_001,40,-0.40714346816814095,SIMULATED
2026-06-09T15:44:26.335942+00:00,DION_001,41,-0.5348487236374209,SIMULATED
2026-06-09T15:44:26.347553+00:00,DION_001,42,-0.759437206208082,SIMULATED
2026-06-09T15:44:26.358620+00:00,DION_001,43,-0.7420766394243246,SIMULATED
2026-06-09T15:44:26.369840+00:00,DION_001,44,-0.5088940696592934,SIMULATED
2026-06-09T15:44:26.381034+00:00,DION_001,45,-0.7539831193857439,SIMULATED
2026-06-09T15:44:26.392094+00:00,DION_001,46,-1.102302370213498,SIMULATED
2026-06-09T15:44:26.403256+00:00,DION_001,47,-0.5408682885588769,SIMULATED
2026-06-09T15:44:26.414324+00:00,DION_001,48,-0.5938583493962855,SIMULATED
2026-06-09T15:44:26.425265+00:00,DION_001,49,-0.8193773839459019,SIMULATED
2026-06-09T15:44:26.436343+00:00,DION_001,50,-1.1357292459546444,SIMULATED
2026-06-09T15:44:26.447322+00:00,DION_001,51,-1.1293889699766595,SIMULATED
2026-06-09T15:44:26.458741+00:00,DION_001,52,-0.76482232495562,SIMULATED
2026-06-09T15:44:26.470095+00:00,DION_001,53,-0.9305693039064601,SIMULATED
2026-06-09T15:44:26.481363+00:00,DION_001,54,-0.9162255102502374,SIMULATED
2026-06-09T15:44:26.492610+00:00,DION_001,55,-1.0902836953207249,SIMULATED
2026-06-09T15:44:26.503637+00:00,DION_001,56,-0.9164545316740541,SIMULATED
2026-06-09T15:44:26.514626+00:00,DION_001,57,-1.0719675815545056,SIMULATED
2026-06-09T15:44:26.525442+00:00,DION_001,58,-0.7169251727191597,SIMULATED
2026-06-09T15:44:26.536182+00:00,DION_001,59,-0.7341811688915428,SIMULATED
2026-06-09T15:44:26.546981+00:00,DION_001,60,-1.094644894537041,SIMULATED
2026-06-09T15:44:26.558041+00:00,DION_001,61,-0.6662796827294731,SIMULATED
2026-06-09T15:44:26.569114+00:00,DION_001,62,-1.1135837039495362,SIMULATED
2026-06-09T15:44:26.580062+00:00,DION_001,63,-0.8023245475801473,SIMULATED
2026-06-09T15:44:26.591116+00:00,DION_001,64,-0.778505258070651,SIMULATED
2026-06-09T15:44:26.602176+00:00,DION_001,65,-0.9216027393598885,SIMULATED
2026-06-09T15:44:26.613371+00:00,DION_001,66,-1.005292824105054,SIMULATED
2026-06-09T15:44:26.624424+00:00,DION_001,67,-0.5851695007607145,SIMULATED
2026-06-09T15:44:26.635514+00:00,DION_001,68,-0.8334840613913992,SIMULATED
2026-06-09T15:44:26.646563+00:00,DION_001,69,-0.5951076584561361,SIMULATED
2026-06-09T15:44:26.657635+00:00,DION_001,70,-0.8728679043839196,SIMULATED
2026-06-09T15:44:26.671514+00:00,DION_001,71,-0.807467777179158,SIMULATED
2026-06-09T15:44:26.682321+00:00,DION_001,72,-0.8392712289976187,SIMULATED
2026-06-09T15:44:26.693356+00:00,DION_001,73,-0.7284294653253949,SIMULATED
2026-06-09T15:44:26.704225+00:00,DION_001,74,-0.7575651869326762,SIMULATED
2026-06-09T15:44:26.715199+00:00,DION_001,75,-0.39628140739359574,SIMULATED
2026-06-09T15:44:26.726249+00:00,DION_001,76,-0.6626630360952949,SIMULATED
2026-06-09T15:44:26.737248+00:00,DION_001,77,-0.6423203855781576,SIMULATED
2026-06-09T15:44:26.748381+00:00,DION_001,78,-0.38349900503051393,SIMULATED
2026-06-09T15:44:26.759390+00:00,DION_001,79,-0.8744669392523567,SIMULATED
2026-06-09T15:44:26.770556+00:00,DION_001,80,-0.6259243696824245,SIMULATED
2026-06-09T15:44:26.781631+00:00,DION_001,81,-0.38559910049048685,SIMULATED
2026-06-09T15:44:26.792698+00:00,DION_001,82,-0.44946692766845164,SIMULATED
2026-06-09T15:44:26.803921+00:00,DION_001,83,-0.45835853744894905,SIMULATED
2026-06-09T15:44:26.815475+00:00,DION_001,84,-0.22929024709069518,SIMULATED
2026-06-09T15:44:26.826557+00:00,DION_001,85,-0.31213862570418616,SIMULATED
2026-06-09T15:44:26.837577+00:00,DION_001,86,-0.5198889903780763,SIMULATED
2026-06-09T15:44:26.848633+00:00,DION_001,87,-0.5269261389711702,SIMULATED
2026-06-09T15:44:26.859708+00:00,DION_001,88,-0.5718998953925535,SIMULATED
2026-06-09T15:44:26.870724+00:00,DION_001,89,-0.3437513122374965,SIMULATED
2026-06-09T15:44:26.881770+00:00,DION_001,90,-0.22771203844564628,SIMULATED
2026-06-09T15:44:26.892748+00:00,DION_001,91,-0.3953714460012094,SIMULATED
2026-06-09T15:44:26.904114+00:00,DION_001,92,-0.25422315308874255,SIMULATED
2026-06-09T15:44:26.915259+00:00,DION_001,93,-0.37426866944855625,SIMULATED
2026-06-09T15:44:26.926248+00:00,DION_001,94,-0.046739956588581544,SIMULATED
2026-06-09T15:44:26.937471+00:00,DION_001,95,-0.4235190664268924,SIMULATED
2026-06-09T15:44:26.948548+00:00,DION_001,96,-0.2914711327354032,SIMULATED
2026-06-09T15:44:26.959718+00:00,DION_001,97,-0.42564581863253226,SIMULATED
2026-06-09T15:44:26.971132+00:00,DION_001,98,-0.6216962307109837,SIMULATED
2026-06-09T15:44:26.982218+00:00,DION_001,99,-0.6065390349507297,SIMULATED
2026-06-09T15:44:26.993213+00:00,DION_001,100,-0.22106776191324684,SIMULATED
2026-06-09T15:44:27.004271+00:00,DION_001,101,1.1456769360902617,SIMULATED
2026-06-09T15:44:27.024714+00:00,DION_001,102,-0.5497115596234107,SIMULATED
2026-06-09T15:44:27.035861+00:00,DION_001,103,-0.6476310663317775,SIMULATED
2026-06-09T15:44:27.047118+00:00,DION_001,104,-0.6953813320489356,SIMULATED
2026-06-09T15:44:27.058443+00:00,DION_001,105,-0.9387398316605573,SIMULATED
2026-06-09T15:44:27.069517+00:00,DION_001,106,-0.8358887145465894,SIMULATED
2026-06-09T15:44:27.080525+00:00,DION_001,107,-0.6080368960709814,SIMULATED
2026-06-09T15:44:27.091692+00:00,DION_001,108,-0.7426392363545138,SIMULATED
2026-06-09T15:44:27.102604+00:00,DION_001,109,-0.7686292101652931,SIMULATED
2026-06-09T15:44:27.113550+00:00,DION_001,110,-0.9919657680544272,SIMULATED
2026-06-09T15:44:27.124517+00:00,DION_001,111,-0.8189587077559585,SIMULATED
2026-06-09T15:44:27.135596+00:00,DION_001,112,-0.9512748526450897,SIMULATED
2026-06-09T15:44:27.146569+00:00,DION_001,113,-1.180150966616532,SIMULATED
2026-06-09T15:44:27.157507+00:00,DION_001,114,-0.8417879624866897,SIMULATED
2026-06-09T15:44:27.168520+00:00,DION_001,115,-0.9496040182310798,SIMULATED
2026-06-09T15:44:27.179528+00:00,DION_001,116,-0.9588221532189296,SIMULATED
2026-06-09T15:44:27.191591+00:00,DION_001,117,-1.0338861188536148,SIMULATED
2026-06-09T15:44:27.202609+00:00,DION_001,118,-1.0584230978008802,SIMULATED
2026-06-09T15:44:27.213630+00:00,DION_001,119,-1.166511133423214,SIMULATED
2026-06-09T15:44:27.224557+00:00,DION_001,120,-1.430597837805862,SIMULATED
2026-06-09T15:44:27.235442+00:00,DION_001,121,-1.10370805680556,SIMULATED
2026-06-09T15:44:27.246490+00:00,DION_001,122,-1.0790769945560734,SIMULATED
2026-06-09T15:44:27.257377+00:00,DION_001,123,-1.1934973770641917,SIMULATED
2026-06-09T15:44:27.268214+00:00,DION_001,124,-1.130309055721443,SIMULATED
2026-06-09T15:44:27.279283+00:00,DION_001,125,-1.1327806928079012,SIMULATED
2026-06-09T15:44:27.290295+00:00,DION_001,126,-0.9465048202961663,SIMULATED
2026-06-09T15:44:27.301466+00:00,DION_001,127,-1.0669879436401357,SIMULATED
2026-06-09T15:44:27.312270+00:00,DION_001,128,-1.1302112272290323,SIMULATED
2026-06-09T15:44:27.323271+00:00,DION_001,129,-0.9696801073715288,SIMULATED
2026-06-09T15:44:27.334395+00:00,DION_001,130,-1.0510184702112968,SIMULATED
2026-06-09T15:44:27.345377+00:00,DION_001,131,-1.2989288121007712,SIMULATED
2026-06-09T15:44:27.356537+00:00,DION_001,132,-1.0677054781787583,SIMULATED
2026-06-09T15:44:27.367573+00:00,DION_001,133,-0.9127759102847185,SIMULATED
2026-06-09T15:44:27.378639+00:00,DION_001,134,-0.6541176365725254,SIMULATED
