timestamp_utc,station_id,sample_index,raw_value,source,event_status
2026-06-17T16:33:07.883644+00:00,DION_001,275614,-0.0839901538550727,SIMULATED,NORMAL
2026-06-17T16:33:07.893992+00:00,DION_001,275615,-0.053548195303338514,SIMULATED,NORMAL
2026-06-17T16:33:07.904317+00:00,DION_001,275616,0.15836910588431607,SIMULATED,NORMAL
2026-06-17T16:33:07.914688+00:00,DION_001,275617,-0.13855900031890062,SIMULATED,NORMAL
2026-06-17T16:33:07.925170+00:00,DION_001,275618,-0.22658979173965388,SIMULATED,NORMAL
2026-06-17T16:33:07.935454+00:00,DION_001,275619,1.968761487121681,SIMULATED,NORMAL
2026-06-17T16:33:07.946079+00:00,DION_001,275620,-0.2452233207466631,SIMULATED,NORMAL
2026-06-17T16:33:07.956468+00:00,DION_001,275621,-0.1698152827233695,SIMULATED,NORMAL
2026-06-17T16:33:07.966841+00:00,DION_001,275622,-0.02229734515036036,SIMULATED,NORMAL
2026-06-17T16:33:07.977149+00:00,DION_001,275623,-0.41266910978875526,SIMULATED,NORMAL
2026-06-17T16:33:07.987498+00:00,DION_001,275624,-0.0360511267912971,SIMULATED,NORMAL
2026-06-17T16:33:07.997872+00:00,DION_001,275625,-0.16300341142007313,SIMULATED,NORMAL
2026-06-17T16:33:08.008257+00:00,DION_001,275626,-0.1150806688956097,SIMULATED,NORMAL
2026-06-17T16:33:08.018543+00:00,DION_001,275627,-0.2202289737582192,SIMULATED,NORMAL
2026-06-17T16:33:08.028839+00:00,DION_001,275628,-0.690631098931066,SIMULATED,NORMAL
2026-06-17T16:33:08.039122+00:00,DION_001,275629,-0.40521907573788396,SIMULATED,NORMAL
2026-06-17T16:33:08.049391+00:00,DION_001,275630,-0.12423891983230523,SIMULATED,NORMAL
2026-06-17T16:33:08.059655+00:00,DION_001,275631,-0.42172869052906015,SIMULATED,NORMAL
2026-06-17T16:33:08.069960+00:00,DION_001,275632,-0.1429098235090786,SIMULATED,NORMAL
2026-06-17T16:33:08.080352+00:00,DION_001,275633,-0.1654886895616769,SIMULATED,NORMAL
2026-06-17T16:33:08.090837+00:00,DION_001,275634,-0.1925138170049393,SIMULATED,NORMAL
2026-06-17T16:33:08.101218+00:00,DION_001,275635,-0.1960896065172911,SIMULATED,NORMAL
2026-06-17T16:33:08.111517+00:00,DION_001,275636,-0.5636356402034575,SIMULATED,NORMAL
2026-06-17T16:33:08.121932+00:00,DION_001,275637,-0.22694910161716553,SIMULATED,NORMAL
2026-06-17T16:33:08.132393+00:00,DION_001,275638,-0.26749976850314827,SIMULATED,NORMAL
2026-06-17T16:33:08.142901+00:00,DION_001,275639,-0.07275790282431849,SIMULATED,NORMAL
2026-06-17T16:33:08.153299+00:00,DION_001,275640,-0.2978037367054576,SIMULATED,NORMAL
2026-06-17T16:33:08.163613+00:00,DION_001,275641,-0.14691186469757955,SIMULATED,NORMAL
2026-06-17T16:33:08.173902+00:00,DION_001,275642,-0.12594435067579754,SIMULATED,NORMAL
2026-06-17T16:33:08.184156+00:00,DION_001,275643,0.006663942590255656,SIMULATED,NORMAL
2026-06-17T16:33:08.194396+00:00,DION_001,275644,0.19213124223427455,SIMULATED,NORMAL
2026-06-17T16:33:08.204641+00:00,DION_001,275645,-0.16607586328674445,SIMULATED,NORMAL
2026-06-17T16:33:08.214878+00:00,DION_001,275646,0.16323315913713993,SIMULATED,NORMAL
2026-06-17T16:33:08.225115+00:00,DION_001,275647,0.36177243796328,SIMULATED,NORMAL
2026-06-17T16:33:08.235316+00:00,DION_001,275648,-0.04053084411048828,SIMULATED,NORMAL
2026-06-17T16:33:08.245622+00:00,DION_001,275649,-0.0038157749767794014,SIMULATED,NORMAL
2026-06-17T16:33:08.255978+00:00,DION_001,275650,0.015036655141897226,SIMULATED,NORMAL
2026-06-17T16:33:08.266270+00:00,DION_001,275651,0.28771038538899063,SIMULATED,NORMAL
2026-06-17T16:33:08.276632+00:00,DION_001,275652,0.12111881029942595,SIMULATED,NORMAL
2026-06-17T16:33:08.286965+00:00,DION_001,275653,0.04472523941285847,SIMULATED,NORMAL
2026-06-17T16:33:08.297278+00:00,DION_001,275654,0.2878232144876342,SIMULATED,NORMAL
2026-06-17T16:33:08.307622+00:00,DION_001,275655,0.5171804342995756,SIMULATED,NORMAL
2026-06-17T16:33:08.317878+00:00,DION_001,275656,0.4225862987343664,SIMULATED,NORMAL
2026-06-17T16:33:08.328146+00:00,DION_001,275657,0.3282725858855243,SIMULATED,NORMAL
2026-06-17T16:33:08.338420+00:00,DION_001,275658,0.607380212069641,SIMULATED,NORMAL
2026-06-17T16:33:08.348686+00:00,DION_001,275659,0.38413621801937947,SIMULATED,NORMAL
2026-06-17T16:33:08.358932+00:00,DION_001,275660,0.4607945675622768,SIMULATED,NORMAL
2026-06-17T16:33:08.369200+00:00,DION_001,275661,0.48231141450644444,SIMULATED,NORMAL
2026-06-17T16:33:08.379372+00:00,DION_001,275662,0.6695565593475864,SIMULATED,NORMAL
2026-06-17T16:33:08.389617+00:00,DION_001,275663,0.41081901861709946,SIMULATED,NORMAL
2026-06-17T16:33:08.399952+00:00,DION_001,275664,0.8050855523175126,SIMULATED,NORMAL
2026-06-17T16:33:08.410386+00:00,DION_001,275665,0.7375956560297974,SIMULATED,NORMAL
2026-06-17T16:33:08.420743+00:00,DION_001,275666,0.7437228211281562,SIMULATED,NORMAL
2026-06-17T16:33:08.431075+00:00,DION_001,275667,0.5974722829060095,SIMULATED,NORMAL
2026-06-17T16:33:08.441428+00:00,DION_001,275668,0.8759913214023968,SIMULATED,NORMAL
2026-06-17T16:33:08.451696+00:00,DION_001,275669,0.9702652330355097,SIMULATED,NORMAL
2026-06-17T16:33:08.462010+00:00,DION_001,275670,1.0035641600925322,SIMULATED,NORMAL
2026-06-17T16:33:08.472365+00:00,DION_001,275671,0.804079588278439,SIMULATED,NORMAL
2026-06-17T16:33:08.482683+00:00,DION_001,275672,0.8953232439030718,SIMULATED,NORMAL
2026-06-17T16:33:08.493019+00:00,DION_001,275673,0.9043375486366395,SIMULATED,NORMAL
2026-06-17T16:33:08.503340+00:00,DION_001,275674,0.82837116646957,SIMULATED,NORMAL
2026-06-17T16:33:08.513710+00:00,DION_001,275675,0.8805480153542277,SIMULATED,NORMAL
2026-06-17T16:33:08.524059+00:00,DION_001,275676,0.9744226795067472,SIMULATED,NORMAL
2026-06-17T16:33:08.537294+00:00,DION_001,275677,0.9319904301932458,SIMULATED,NORMAL
2026-06-17T16:33:08.547671+00:00,DION_001,275678,1.1827526100259762,SIMULATED,NORMAL
2026-06-17T16:33:08.558118+00:00,DION_001,275679,1.0333504312305395,SIMULATED,NORMAL
2026-06-17T16:33:08.568435+00:00,DION_001,275680,1.0695058987809414,SIMULATED,NORMAL
2026-06-17T16:33:08.578831+00:00,DION_001,275681,0.8209086073036403,SIMULATED,NORMAL
2026-06-17T16:33:08.589153+00:00,DION_001,275682,0.7991089724591546,SIMULATED,NORMAL
2026-06-17T16:33:08.599430+00:00,DION_001,275683,0.92637957211562,SIMULATED,NORMAL
2026-06-17T16:33:08.609747+00:00,DION_001,275684,1.3834130503242397,SIMULATED,NORMAL
2026-06-17T16:33:08.620046+00:00,DION_001,275685,1.021672801785495,SIMULATED,NORMAL
2026-06-17T16:33:08.630386+00:00,DION_001,275686,0.8707495309835643,SIMULATED,NORMAL
2026-06-17T16:33:08.640697+00:00,DION_001,275687,0.9579897785502473,SIMULATED,NORMAL
2026-06-17T16:33:08.650991+00:00,DION_001,275688,0.8074992074877937,SIMULATED,NORMAL
2026-06-17T16:33:08.661317+00:00,DION_001,275689,0.7770520286325121,SIMULATED,NORMAL
2026-06-17T16:33:08.671633+00:00,DION_001,275690,0.7856960117997158,SIMULATED,NORMAL
2026-06-17T16:33:08.682040+00:00,DION_001,275691,0.8086905488742636,SIMULATED,NORMAL
2026-06-17T16:33:08.692386+00:00,DION_001,275692,0.8887304430615047,SIMULATED,NORMAL
2026-06-17T16:33:08.702673+00:00,DION_001,275693,0.8205116719065987,SIMULATED,NORMAL
2026-06-17T16:33:08.712924+00:00,DION_001,275694,0.9579595220282437,SIMULATED,NORMAL
2026-06-17T16:33:08.723242+00:00,DION_001,275695,0.7002496732638515,SIMULATED,NORMAL
2026-06-17T16:33:08.733539+00:00,DION_001,275696,0.8585141878633377,SIMULATED,NORMAL
2026-06-17T16:33:08.743942+00:00,DION_001,275697,0.814903194238532,SIMULATED,NORMAL
2026-06-17T16:33:08.754362+00:00,DION_001,275698,0.4534322857777673,SIMULATED,NORMAL
2026-06-17T16:33:08.764723+00:00,DION_001,275699,0.5695029726074015,SIMULATED,NORMAL
2026-06-17T16:33:08.775076+00:00,DION_001,275700,0.4594252006722148,SIMULATED,NORMAL
2026-06-17T16:33:08.785411+00:00,DION_001,275701,0.7421375477572477,SIMULATED,NORMAL
2026-06-17T16:33:08.795713+00:00,DION_001,275702,0.45635462828340323,SIMULATED,NORMAL
2026-06-17T16:33:08.806081+00:00,DION_001,275703,0.38833134766628663,SIMULATED,NORMAL
2026-06-17T16:33:08.816371+00:00,DION_001,275704,0.4923395432414903,SIMULATED,NORMAL
2026-06-17T16:33:08.826686+00:00,DION_001,275705,0.4947293575995031,SIMULATED,NORMAL
2026-06-17T16:33:08.836983+00:00,DION_001,275706,0.348515867448806,SIMULATED,NORMAL
2026-06-17T16:33:08.847352+00:00,DION_001,275707,0.9263053123138223,SIMULATED,NORMAL
2026-06-17T16:33:08.857838+00:00,DION_001,275708,0.5869472375352357,SIMULATED,NORMAL
2026-06-17T16:33:08.868175+00:00,DION_001,275709,0.6993729211896307,SIMULATED,NORMAL
2026-06-17T16:33:08.878585+00:00,DION_001,275710,0.3782789214393594,SIMULATED,NORMAL
2026-06-17T16:33:08.889003+00:00,DION_001,275711,0.4394830864500811,SIMULATED,NORMAL
2026-06-17T16:33:08.899457+00:00,DION_001,275712,0.15291401246476316,SIMULATED,NORMAL
2026-06-17T16:33:08.909908+00:00,DION_001,275713,0.5688746433213139,SIMULATED,NORMAL
2026-06-17T16:33:08.920207+00:00,DION_001,275714,0.473015998328661,SIMULATED,NORMAL
2026-06-17T16:33:08.930716+00:00,DION_001,275715,0.17020076248378477,SIMULATED,NORMAL
2026-06-17T16:33:08.941139+00:00,DION_001,275716,0.6001119805304935,SIMULATED,NORMAL
2026-06-17T16:33:08.951428+00:00,DION_001,275717,0.49990573638893177,SIMULATED,NORMAL
2026-06-17T16:33:08.961674+00:00,DION_001,275718,0.41812399319161037,SIMULATED,NORMAL
2026-06-17T16:33:08.972069+00:00,DION_001,275719,0.436630036421302,SIMULATED,NORMAL
2026-06-17T16:33:08.982478+00:00,DION_001,275720,0.4635608273946646,SIMULATED,NORMAL
2026-06-17T16:33:08.992868+00:00,DION_001,275721,0.27974974893011273,SIMULATED,NORMAL
2026-06-17T16:33:09.003211+00:00,DION_001,275722,0.21468107414176058,SIMULATED,NORMAL
2026-06-17T16:33:09.013646+00:00,DION_001,275723,0.42787660176113707,SIMULATED,NORMAL
2026-06-17T16:33:09.023981+00:00,DION_001,275724,0.5869143473141554,SIMULATED,NORMAL
2026-06-17T16:33:09.034379+00:00,DION_001,275725,0.5633912389185171,SIMULATED,NORMAL
