timestamp_utc,station_id,sample_index,raw_value,source,event_status
2026-06-17T20:21:56.514043+00:00,DION_001,176702,0.25722604179098385,SIMULATED,NORMAL
2026-06-17T20:21:56.524826+00:00,DION_001,176703,0.2079772693577427,SIMULATED,NORMAL
2026-06-17T20:21:56.535493+00:00,DION_001,176704,0.4026999370809557,SIMULATED,NORMAL
2026-06-17T20:21:56.546071+00:00,DION_001,176705,0.4184275967636485,SIMULATED,NORMAL
2026-06-17T20:21:56.556720+00:00,DION_001,176706,0.2848782252381902,SIMULATED,NORMAL
2026-06-17T20:21:56.567292+00:00,DION_001,176707,0.2593681451430185,SIMULATED,NORMAL
2026-06-17T20:21:56.577689+00:00,DION_001,176708,0.4779185603908868,SIMULATED,NORMAL
2026-06-17T20:21:56.588229+00:00,DION_001,176709,0.5734746087260252,SIMULATED,NORMAL
2026-06-17T20:21:56.598719+00:00,DION_001,176710,0.26589351420022733,SIMULATED,NORMAL
2026-06-17T20:21:56.609193+00:00,DION_001,176711,0.6410317352592737,SIMULATED,NORMAL
2026-06-17T20:21:56.619725+00:00,DION_001,176712,0.3320748676457065,SIMULATED,NORMAL
2026-06-17T20:21:56.630193+00:00,DION_001,176713,0.35318685415274764,SIMULATED,NORMAL
2026-06-17T20:21:56.640753+00:00,DION_001,176714,0.9108406016728887,SIMULATED,NORMAL
2026-06-17T20:21:56.651549+00:00,DION_001,176715,0.414346612282157,SIMULATED,NORMAL
2026-06-17T20:21:56.661996+00:00,DION_001,176716,0.62483519122725,SIMULATED,NORMAL
2026-06-17T20:21:56.672745+00:00,DION_001,176717,0.829725950562761,SIMULATED,NORMAL
2026-06-17T20:21:56.683313+00:00,DION_001,176718,0.7563916463402,SIMULATED,NORMAL
2026-06-17T20:21:56.693844+00:00,DION_001,176719,0.7317817134621503,SIMULATED,NORMAL
2026-06-17T20:21:56.704382+00:00,DION_001,176720,0.9981042351100801,SIMULATED,NORMAL
2026-06-17T20:21:56.715039+00:00,DION_001,176721,0.8017743751389522,SIMULATED,NORMAL
2026-06-17T20:21:56.725570+00:00,DION_001,176722,0.864836742053207,SIMULATED,NORMAL
2026-06-17T20:21:56.736215+00:00,DION_001,176723,0.9524530277365841,SIMULATED,NORMAL
2026-06-17T20:21:56.746779+00:00,DION_001,176724,1.0053861558793271,SIMULATED,NORMAL
2026-06-17T20:21:56.757296+00:00,DION_001,176725,1.1596572118181803,SIMULATED,NORMAL
2026-06-17T20:21:56.767806+00:00,DION_001,176726,0.8335687907275523,SIMULATED,NORMAL
2026-06-17T20:21:56.778480+00:00,DION_001,176727,1.1133933189090373,SIMULATED,NORMAL
2026-06-17T20:21:56.789047+00:00,DION_001,176728,1.0027911414794983,SIMULATED,NORMAL
2026-06-17T20:21:56.799577+00:00,DION_001,176729,1.0780007348226082,SIMULATED,NORMAL
2026-06-17T20:21:56.810118+00:00,DION_001,176730,1.272754607222834,SIMULATED,NORMAL
2026-06-17T20:21:56.820719+00:00,DION_001,176731,1.3521587216939903,SIMULATED,NORMAL
2026-06-17T20:21:56.831266+00:00,DION_001,176732,1.3484553227602438,SIMULATED,NORMAL
2026-06-17T20:21:56.841742+00:00,DION_001,176733,1.303332932951986,SIMULATED,NORMAL
2026-06-17T20:21:56.852388+00:00,DION_001,176734,1.2186939268781143,SIMULATED,NORMAL
2026-06-17T20:21:56.863105+00:00,DION_001,176735,0.863107326069267,SIMULATED,NORMAL
2026-06-17T20:21:56.873597+00:00,DION_001,176736,1.1915324781324308,SIMULATED,NORMAL
2026-06-17T20:21:56.884303+00:00,DION_001,176737,1.1732444659241033,SIMULATED,NORMAL
2026-06-17T20:21:56.894983+00:00,DION_001,176738,1.146509153891725,SIMULATED,NORMAL
